global_step,episode,episode_inner_step,buffer_size,epsilon,episode_reward_so_far,episode_avg_loss_so_far,episode_success_rate_so_far
225000,1,225000,225000,0.8670155164179105,142915.9542914629,0.0022439433180247177,0.38949333333333336
230000,1,230000,230000,0.8640602925373134,146178.56368935108,0.002258162773233894,0.3892
235000,1,235000,235000,0.8611050686567164,149303.81794321537,0.002271869485125446,0.38854893617021274
240000,1,240000,240000,0.8581498447761194,152468.2281229496,0.0022871763478960927,0.3880208333333333
245000,1,245000,245000,0.8551946208955223,155714.27217900753,0.002297610235052796,0.38770204081632653
250000,1,250000,250000,0.8522393970149253,158981.66517543793,0.0023125973541919375,0.387412
255000,1,255000,255000,0.8492841731343284,162181.41073572636,0.0023253060071698308,0.38701960784313727
260000,1,260000,260000,0.8463289492537314,165466.33894360065,0.002336982480457272,0.3868384615384615
265000,1,265000,265000,0.8433737253731344,168892.86620366573,0.0023489210266076283,0.38695094339622643
270000,1,270000,270000,0.8404185014925374,172270.57247519493,0.00235967942497928,0.3869148148148148
275000,1,275000,275000,0.8374632776119403,175715.6686257124,0.002371785180828301,0.38706545454545455
280000,1,280000,280000,0.8345080537313433,179091.73113322258,0.002382752292389653,0.38704642857142857
285000,1,285000,285000,0.8315528298507463,182411.926962018,0.0023911764775318084,0.38693333333333335
290000,1,290000,290000,0.8285976059701492,185784.8847413063,0.002398734190444771,0.38687241379310344
295000,1,295000,295000,0.8256423820895522,189199.7860556841,0.0024050885119598748,0.3868779661016949
300000,1,300000,300000,0.8226871582089552,192607.5956442356,0.002416749806269557,0.3868566666666667
305000,1,305000,305000,0.8197319343283582,196173.33453440666,0.0024262870449012672,0.3870819672131148
310000,1,310000,310000,0.8167767104477612,199518.18107914925,0.002437279564416836,0.38691935483870965
315000,1,315000,315000,0.8138214865671642,202993.570145607,0.0024467416272998515,0.3869714285714286
320000,1,320000,320000,0.8108662626865671,206527.76732575893,0.002456368533754812,0.3871875
325000,1,325000,325000,0.8079110388059701,210033.38572478294,0.0024659578679690963,0.3872769230769231
330000,1,330000,330000,0.8049558149253732,213561.63002097607,0.002476299868684146,0.3874151515151515
335000,1,335000,335000,0.8020005910447761,217196.42019438744,0.002482724521556129,0.387755223880597
340000,2,4488,340000,0.7990453671641791,3537.5531269311905,0.0031123958301747887,0.5133689839572193
345000,2,9488,345000,0.7960901432835821,7370.401895523071,0.0031353044672820067,0.5065345699831366
350000,2,14488,350000,0.7931349194029851,10876.338978290558,0.003177373075140625,0.48743787962451685
355000,2,19488,355000,0.7901796955223881,15339.941789865494,0.003174396156030067,0.5087233169129721
360000,2,24488,360000,0.7872244716417911,18770.48523747921,0.0031325571490032965,0.4948546226723293
365000,2,29488,365000,0.7842692477611941,21950.190251469612,0.003108347601326384,0.4793814432989691
370000,2,34488,370000,0.781314023880597,25094.849719643593,0.0030912310003928115,0.46714799350498726
375000,2,39488,375000,0.7783588,28201.912406682968,0.0030913461911259103,0.45750607779578606
380000,2,44488,380000,0.775403576119403,31441.106016874313,0.003103142538745599,0.45167236108613557
385000,2,49488,385000,0.7724483522388059,34638.3706253767,0.0031002786501043984,0.4467749757516974
390000,2,54488,390000,0.7694931283582089,37945.18092119694,0.0031071467909430557,0.4440060196740567
395000,2,59488,395000,0.7665379044776119,41194.98754239082,0.003101890504317201,0.44086202259279184
400000,2,64488,400000,0.763582680597015,44381.652139663696,0.0031028430367475573,0.4379264359260638
405000,2,69488,400000,0.760627456716418,47530.14971804619,0.00310132960320862,0.4351542712410776
410000,2,74488,400000,0.757672232835821,50792.690814614296,0.003096419041534008,0.43389539254645043
415000,2,79488,400000,0.7547170089552239,53951.26059734821,0.0030789864137664,0.4317884460547504
420000,2,84488,400000,0.7517617850746269,57143.33194935322,0.003072366258123139,0.43017943376574186
425000,2,89488,400000,0.7488065611940298,60404.18209385872,0.003062178083279671,0.42929778294296445
430000,2,94488,400000,0.7458513373134328,63556.19594562054,0.0030489172979403225,0.42775802218271103
435000,2,99488,400000,0.7428961134328358,69764.53750324249,0.0030494810103347766,0.4462246703119974
440000,2,104488,400000,0.7399408895522388,73824.49600553513,0.003050240520209869,0.4489702166755991
445000,2,109488,400000,0.7369856656716418,77246.85185301304,0.003054630157302852,0.4479943007452872
450000,2,114488,400000,0.7340304417910448,80711.07960057259,0.0030489941891403516,0.447426804555936
455000,2,119488,400000,0.7310752179104478,84223.00071763992,0.0030377882186727037,0.44701559989287626
460000,2,124488,400000,0.7281199940298508,87673.38469576836,0.003041464933503363,0.44618758434547906
465000,2,129488,400000,0.7251647701492537,91107.99239766598,0.0030380015073214295,0.44533856419127643
470000,2,134488,400000,0.7222095462686567,94699.74889183044,0.003026440364298971,0.44534084825411935
475000,2,139488,400000,0.7192543223880598,99488.60335874557,0.00301675429060636,0.4508273113099335
480000,2,144488,400000,0.7162990985074627,104499.17410576344,0.003011774259899199,0.4567922595648081
485000,2,149488,400000,0.7133438746268657,109330.80262982845,0.003010148194980061,0.4608062185593492
490000,2,154488,400000,0.7103886507462687,113034.46221005917,0.003016674994819332,0.45995805499456266
495000,2,159488,400000,0.7074334268656717,116733.35334086418,0.0030188648903352686,0.45913172150882825
500000,2,164488,400000,0.7044782029850747,120693.06139528751,0.00301588587327992,0.4594438500072954
505000,2,169488,400000,0.7015229791044777,124249.50177490711,0.003013070369586946,0.45810912866987635
510000,2,174488,400000,0.6985677552238806,127844.29678034782,0.003014963493643411,0.45695405987804316
515000,2,179488,400000,0.6956125313432836,131622.1665135622,0.0030111062154652385,0.4563981993225174
520000,2,184488,400000,0.6926573074626866,135373.7848341465,0.003009594942524757,0.45574237890811325
525000,2,189488,400000,0.6897020835820895,139018.8322775364,0.003005610158264904,0.4548995187030313
530000,2,194488,400000,0.6867468597014925,142688.03614842892,0.003003346206809583,0.45417197976224755
535000,2,199488,400000,0.6837916358208955,146560.35456490517,0.003001193517326917,0.45390700192492783
540000,2,204488,400000,0.6808364119402985,150403.94475078583,0.0029983214500815627,0.45368432377450024
545000,2,209488,400000,0.6778811880597015,154077.30933487415,0.0029961865854311936,0.45291854426029177
550000,2,214488,400000,0.6749259641791046,157887.16121411324,0.0029940764404478063,0.452617395844989
555000,2,219488,400000,0.6719707402985075,161679.77847754955,0.002994424114594033,0.45233452398308793
560000,2,224488,400000,0.6690155164179105,165635.7290673256,0.0029874592984732735,0.452491892662414
565000,2,229488,400000,0.6660602925373135,169641.23634815216,0.002981201962679655,0.4526859792233145
570000,2,234488,400000,0.6631050686567164,173471.4658355713,0.002973325296639635,0.45236856470267134
575000,2,239488,400000,0.6601498447761194,177252.4590562582,0.0029734400702324457,0.45201429716729025
580000,2,244488,400000,0.6571946208955224,181133.5921523571,0.002967343527672645,0.4519117502699519
585000,2,249488,400000,0.6542393970149254,185139.9239704609,0.002961629441235778,0.45204979798627587
590000,2,254488,400000,0.6512841731343284,188914.08485531807,0.0029569519537641442,0.4516873094212694
595000,2,259488,400000,0.6483289492537314,192752.85557127,0.0029555083135258627,0.45144669503021334
600000,2,264488,400000,0.6453737253731343,196766.22961962223,0.0029576231433369525,0.4516424185596322
605000,2,269488,400000,0.6424185014925373,200883.187479496,0.002953200997637813,0.45195704446951257
610000,2,274488,400000,0.6394632776119403,204828.7283666134,0.0029484857819601427,0.4519541837894553
615000,2,279488,400000,0.6365080537313432,208825.46860659122,0.002943392169883869,0.4520623425692695
620000,2,284488,400000,0.6335528298507462,212862.98341703415,0.0029381967228688014,0.45224403138269453
625000,2,289488,400000,0.6305976059701492,216958.2560338974,0.002936099089602129,0.45247816835240146
630000,2,294488,400000,0.6276423820895523,221031.96099066734,0.002932623630404204,0.45265341881502813
635000,2,299488,400000,0.6246871582089553,225054.78540849686,0.002932128585444034,0.4527059514905439
640000,2,304488,400000,0.6217319343283583,229185.75910389423,0.0029309376162528077,0.4529242531725388
645000,2,309488,400000,0.6187767104477612,233222.5056090355,0.0029338002547259615,0.45292547691671403
650000,2,314488,400000,0.6158214865671642,237390.59641313553,0.0029282956543038125,0.4531587850728804
655000,2,319488,400000,0.6128662626865672,241617.60721552372,0.0029233290088592997,0.4535475510817308
660000,2,324488,400000,0.6099110388059701,245799.56433403492,0.002917759524835791,0.45381339217474914
665000,2,329488,400000,0.6069558149253731,249903.54644739628,0.002913325883566101,0.4539254843878988
670000,2,334488,400000,0.6040005910447761,254206.29486906528,0.00290897549831477,0.4543750448446581
675000,3,3976,400000,0.6010453671641791,3423.9961043596268,0.0026497592610448518,0.5613682092555332
680000,3,8976,400000,0.5980901432835821,7891.479342579842,0.002647106455580486,0.5750891265597148
685000,3,13976,400000,0.5951349194029851,11871.79331612587,0.0026721605613677637,0.5530910131654264
690000,3,18976,400000,0.592179695522388,17078.781314969063,0.002724283808323733,0.5827887858347386
695000,3,23976,400000,0.589224471641791,21097.912754774094,0.0027308169857519675,0.5693193193193193
700000,3,28976,400000,0.586269247761194,24751.60256278515,0.0027483379409475334,0.5508006626173385
705000,3,33976,400000,0.5833140238805969,28410.88185429573,0.002775013026225988,0.5374676242053213
710000,3,38976,400000,0.5803588,32086.437687158585,0.0028006954183337376,0.5279146141215106
715000,3,43976,400000,0.577403576119403,35919.47657966614,0.0028218106526222354,0.522625977806076
720000,3,48976,400000,0.574448352238806,39613.629777908325,0.0028150535636045117,0.516906239790918
725000,3,53976,400000,0.571493128358209,43329.18854486942,0.0028335255684433344,0.512616718541574
730000,3,58976,400000,0.568537904477612,46987.600965857506,0.0028443949297516616,0.5078506511123169
735000,3,63976,400000,0.5655826805970149,50714.48048949242,0.0028480883960488846,0.505033137426535
740000,3,68976,400000,0.5626274567164179,54377.90581178665,0.0028414655191859703,0.5021456738575737
745000,3,73976,400000,0.5596722328358209,58059.09414052963,0.0028303985623618884,0.5
750000,3,78976,400000,0.5567170089552238,61728.79260849953,0.0028235104654615534,0.49783478525121555
755000,3,83976,400000,0.5537617850746268,65454.90665400028,0.002814941413361599,0.496260836429456
760000,3,88976,400000,0.5508065611940298,69253.93686878681,0.0028092611177892297,0.49547068872504946
765000,3,93976,400000,0.5478513373134328,72968.06913101673,0.002806049465378732,0.4941900059589682
770000,3,98976,400000,0.5448961134328358,79020.26579105854,0.0028017455075376838,0.5083757678629163
775000,3,103976,400000,0.5419408895522388,84038.38459253311,0.0027993204696133756,0.5141090251596522
780000,3,108976,400000,0.5389856656716419,87985.15649807453,0.0027959605716065985,0.5130946263397446
785000,3,113976,400000,0.5360304417910449,92068.12429702282,0.002793156973901781,0.5131080227416298
790000,3,118976,400000,0.5330752179104479,96270.74089705944,0.0028000990914415842,0.5135993813878429
795000,3,123976,400000,0.5301199940298508,100296.73287391663,0.002798952328281749,0.5130428470026457
800000,3,128976,400000,0.5271647701492538,104365.82441520691,0.0028028722140744262,0.5126225034114874
805000,3,133976,400000,0.5242095462686567,108525.64983057976,0.0028015252357870913,0.5127634800262734
810000,3,138976,400000,0.5212543223880597,113448.68607616425,0.0028099029664120155,0.5163769283905135
815000,3,143976,400000,0.5182990985074627,119186.28614521027,0.0028103089841502045,0.5232608212479858
820000,3,148976,400000,0.5153438746268657,124659.37879574299,0.0028073368651583687,0.527796423585007
825000,3,153976,400000,0.5123886507462687,128706.05620145798,0.0028070791422928772,0.5261534265080272
830000,3,158976,400000,0.5094334268656717,132863.25779116154,0.0028075419945414923,0.5249911936392915
835000,3,163976,400000,0.5064782029850747,137289.36157369614,0.0028116142916492525,0.5250036590720594
840000,3,168976,400000,0.5035229791044777,141103.54933607578,0.0028196771282212553,0.5227132847268251
845000,3,173976,400000,0.5005677552238806,145162.28026509285,0.002823934915597455,0.5212213178829264
850000,3,178976,400000,0.49761253134328354,149537.34733057022,0.002827785912217387,0.5208854818523154
855000,3,183976,400000,0.49465730746268655,153814.1368818283,0.002833916863749853,0.5201167543592643
860000,3,188976,400000,0.49170208358208956,158041.13420331478,0.0028349201949850167,0.5193781220895776
865000,3,193976,400000,0.48874685970149256,162221.6804614067,0.0028461352015826985,0.5185280653276694
870000,3,198976,400000,0.48579163582089546,166756.9889216423,0.002851108257038458,0.5185700788034738
875000,3,203976,400000,0.48283641194029847,171202.49849367142,0.002856215396085316,0.51848256657646
880000,3,208976,400000,0.4798811880597015,175363.2884030342,0.002860229033406727,0.5175713957583646
885000,3,213976,400000,0.4769259641791045,179715.94087004662,0.0028593966896279482,0.5172542715070849
890000,3,218976,400000,0.4739707402985074,184153.89579713345,0.0028611432965385663,0.5171753982171562
895000,3,223976,400000,0.4710155164179105,188608.05854666233,0.0028617035336227087,0.517149158838447
900000,3,228976,400000,0.4680602925373134,193317.1039172411,0.002861852269890889,0.5177747886241353
905000,3,233976,400000,0.4651050686567164,197650.0003068447,0.002867483063424595,0.5173564810065989
910000,3,238976,400000,0.4621498447761193,201986.94597959518,0.0028722595861999647,0.5170017072844135
915000,3,243976,400000,0.45919462089552243,206315.05740845203,0.0028737533554920825,0.5166122897334164
920000,3,248976,400000,0.45623939701492533,210958.6328253746,0.0028738740070670694,0.5169172932330827
925000,3,253976,400000,0.45328417313432834,215272.6565232277,0.0028736100070805453,0.5164385611238858
930000,3,258976,400000,0.45032894925373135,219669.023578763,0.0028771298500559522,0.5162061349314222
935000,3,263976,400000,0.44737372537313436,224494.39787375927,0.0028782808811849466,0.5169409340243052
940000,3,268976,400000,0.44441850149253725,229223.5445367098,0.002878384564690709,0.517321247992386
945000,3,273976,400000,0.44146327761194026,233749.6050029993,0.0028790638215559533,0.5173445849271469
950000,3,278976,400000,0.4385080537313434,238522.35767567158,0.0028798190436500892,0.5178760896994724
955000,3,283976,400000,0.4355528298507463,243090.054995656,0.00288113246942075,0.5179698284362059
960000,3,288976,400000,0.4325976059701493,247563.6174184084,0.0028845220825203205,0.5177973257294723
965000,3,293976,400000,0.4296423820895522,252310.28710198402,0.0028901502963781405,0.5181443383133317
970000,3,298976,400000,0.4266871582089553,256997.90326535702,0.0029019539311201446,0.5183459541903029
975000,3,303976,400000,0.4237319343283582,261867.56941008568,0.0029099433041248047,0.5188600415822302
980000,3,308976,400000,0.4207767104477612,266431.5238417387,0.0029161974646802445,0.518771684532132
985000,3,313976,400000,0.4178214865671642,271165.993668437,0.0029202695698693506,0.5189568629449385
990000,3,318976,400000,0.41486626268656723,276006.90878617764,0.0029202467087733265,0.5193870385232745
995000,3,323976,400000,0.41191103880597013,280663.3896394968,0.0029229371626236355,0.5194674914191174
1000000,3,328976,400000,0.40895581492537314,285412.0719946623,0.0029270557888263914,0.5197157239433879
1005000,3,333976,400000,0.40600059104477615,290359.1196169853,0.002929769081867946,0.5202499580808202
1010000,4,3464,400000,0.40304536716417916,3375.0406346321106,0.003133916325168684,0.6333718244803695
1015000,4,8464,400000,0.40009014328358206,8194.721928954124,0.003195866300897309,0.6335066162570888
1020000,4,13464,400000,0.3971349194029852,12625.469965815544,0.0033140742207775796,0.6108882947118242
1025000,4,18464,400000,0.3941796955223881,18439.051664710045,0.0033597973441114757,0.646555459272097
1030000,4,23464,400000,0.3912244716417911,22946.615067720413,0.0034434788149574416,0.6324156154108421
1035000,4,28464,400000,0.388269247761194,27083.00170981884,0.003490938091480432,0.6132307476110175
1040000,4,33464,400000,0.3853140238805971,31125.72693693638,0.00350878673790402,0.5978663638536935
1045000,4,38464,400000,0.3823588,35173.77481389046,0.003490511073205395,0.5862104825291181
1050000,4,43464,400000,0.379403576119403,39536.34313440323,0.003496132072866608,0.5816537824406405
1055000,4,48464,400000,0.3764483522388059,43722.58185863495,0.0035303261196274797,0.576118355893034
1060000,4,53464,400000,0.373493128358209,47937.9677529335,0.003593610131101507,0.5719923686966931
1065000,4,58464,400000,0.3705379044776119,52271.96313881874,0.0036066551577810164,0.5694615489874111
1070000,4,63464,400000,0.36758268059701493,56305.86686348915,0.003588301720874678,0.5648083953107274
1075000,4,68464,400000,0.36462745671641794,60448.088487148285,0.0035879581178634456,0.561813507828932
1080000,4,73464,400000,0.36167223283582095,64640.35211253166,0.003581574447430266,0.5599885658281607
1085000,4,78464,400000,0.35871700895522385,68876.93889975548,0.0035714878984088746,0.5586893352365416
1090000,4,83464,400000,0.35576178507462686,72972.03807199001,0.003540131932888543,0.5563117032493051
1095000,4,88464,400000,0.35280656119402987,77254.19933581352,0.0035147965020069076,0.5555706275999277
1100000,4,93464,400000,0.3498513373134329,81433.95622503757,0.0034776781614179932,0.5542668835059488
1105000,4,98464,400000,0.3468961134328358,87400.03721833229,0.003459896844449136,0.5648257231069224
1110000,4,103464,400000,0.3439408895522389,93132.80941832066,0.0034375177877566006,0.5724019948967757
1115000,4,108464,400000,0.3409856656716418,97621.27712988853,0.0034217625498674433,0.571811845404927
1120000,4,113464,400000,0.3380304417910448,102289.23219001293,0.0034118539387082815,0.5724987661284636
1125000,4,118464,400000,0.3350752179104477,107197.54101991653,0.003409367351895811,0.5742335224203133
1130000,4,123464,400000,0.3321199940298508,111894.75073575974,0.003387987186353487,0.574669539298905
1135000,4,128464,400000,0.3291647701492537,116659.25009763241,0.003377649410184131,0.5753129281355088
1140000,4,133464,400000,0.3262095462686567,121546.43516600132,0.0033628153016739375,0.5764850446562368
1145000,4,138464,400000,0.3232543223880596,126699.19194042683,0.0033500584755947276,0.5789374855558124
1150000,4,143464,400000,0.32029909850746274,132983.401160717,0.0033410221838785594,0.586098254614398
1155000,4,148464,400000,0.31734387462686564,138967.92116510868,0.0033351418123248318,0.5906819161547581
1160000,4,153464,400000,0.31438865074626865,143488.91916751862,0.0033268758981459734,0.5888481989261325
1165000,4,158464,400000,0.31143342686567166,148141.164742589,0.0033174999832016492,0.5876034935379645
1170000,4,163464,400000,0.30847820298507467,153197.25525474548,0.003306457877899965,0.5878725590955807
1175000,4,168464,400000,0.30552297910447757,157429.49218285084,0.0032982280588649575,0.5852110836736633
1180000,4,173464,400000,0.3025677552238806,161824.4107233286,0.003293871894291292,0.583071991883042
1185000,4,178464,400000,0.2996125313432836,166699.11316657066,0.0032887470008181644,0.582627308588847
1190000,4,183464,400000,0.2966573074626866,171724.49852097034,0.0032904678825828168,0.5825666070727772
1195000,4,188464,400000,0.2937020835820895,176381.7356237173,0.0032899477983912447,0.5815434247389422
1200000,4,193464,400000,0.2907468597014926,181020.84644937515,0.0032846223756422977,0.5805266096017864
1205000,4,198464,400000,0.2877916358208955,186232.85118198395,0.0032750002721213993,0.5809466704288939
1210000,4,203464,400000,0.2848364119402985,191424.81359398365,0.003270185814576622,0.581503361774073
1215000,4,208464,400000,0.2818811880597014,196076.27278888226,0.0032632040015983096,0.5804407475631284
1220000,4,213464,400000,0.27892596417910454,201082.90976762772,0.0032541094193298953,0.5803929468200727
1225000,4,218464,400000,0.27597074029850743,206140.08383393288,0.00324633774601584,0.5805395854694595
1230000,4,223464,400000,0.27301551641791044,211094.43424010277,0.0032363748167865383,0.5804201124118427
1235000,4,228464,400000,0.27006029253731334,216387.81365644932,0.0032325568136216416,0.5811856572589117
1240000,4,233464,400000,0.26710506865671646,221459.506742239,0.003232598287572508,0.5812202309563788
1245000,4,238464,400000,0.26414984477611936,226322.67530357838,0.003233331447987533,0.5807501341921631
1250000,4,243464,400000,0.26119462089552237,231246.9771642685,0.003228477166407376,0.5804718562087208
1255000,4,248464,400000,0.2582393970149254,236393.21084666252,0.0032346560668380163,0.5806354240453345
1260000,4,253464,400000,0.2552841731343284,241268.89432525635,0.003230585727961437,0.5801889025660448
1265000,4,258464,400000,0.2523289492537313,246203.87795591354,0.003226562963672471,0.5799182864925096
1270000,4,263464,400000,0.2493737253731343,251621.90497469902,0.0032245303932248396,0.5807396836000365
1275000,4,268464,400000,0.2464185014925373,256974.56223070621,0.0032226232308921058,0.581306990881459
1280000,4,273464,400000,0.2434632776119403,262213.73754644394,0.003221791960697471,0.5816195184740953
1285000,4,278464,400000,0.24050805373134332,267514.9125547409,0.003222249649269727,0.5821291082509767
1290000,4,283464,400000,0.23755282985074633,272760.6489611864,0.003228289316301595,0.5824302204159963
1295000,4,288464,400000,0.23459760597014934,277692.72880518436,0.0032300812309017557,0.5820587664318598
1300000,4,293464,400000,0.23164238208955223,283183.25120711327,0.0032283251022817007,0.5827767630782651
1305000,4,298464,400000,0.22868715820895524,288654.7855627537,0.0032233613430229908,0.583410394553447
1310000,4,303464,400000,0.22573193432835825,294197.72605741024,0.003223314644074229,0.584102232884296
1315000,4,308464,400000,0.22277671044776126,299502.20969569683,0.0032203466970190412,0.5842983297888895
1320000,4,313464,400000,0.21982148656716416,304837.2083135843,0.0032206828890951424,0.5845264527984074
1325000,4,318464,400000,0.21686626268656717,310379.1869882345,0.003217887100777298,0.5851807425643086
1330000,4,323464,400000,0.21391103880597018,315725.5083426237,0.003217989677988364,0.5854438206415552
1335000,4,328464,400000,0.2109558149253732,320994.71063268185,0.003216968299149238,0.5855740659554776
1340000,4,333464,400000,0.20800059104477608,326584.5637347698,0.003214639855913194,0.586195211477101
1345000,5,2952,400000,0.2050453671641792,3058.456177830696,0.0037122914299187767,0.6747967479674797
1350000,5,7952,400000,0.2020901432835821,8466.955243229866,0.003498059645441482,0.6961770623742455
1355000,5,12952,400000,0.1991349194029851,13570.280257105827,0.003453951242638597,0.682442865966646
1360000,5,17952,400000,0.196179695522388,19733.17120039463,0.0033987015349647375,0.7126782531194296
1365000,5,22952,400000,0.19322447164179113,24995.427456736565,0.0034071427769796665,0.7048187521784594
1370000,5,27952,400000,0.19026924776119403,29577.94642007351,0.0035650385372571177,0.6825271894676589
1375000,5,32952,400000,0.18731402388059704,34167.17037785053,0.003605644328580863,0.6667273610099539
1380000,5,37952,400000,0.18435880000000004,38566.39534044266,0.0037152038774114263,0.6519024030354131
1385000,5,42952,400000,0.18140357611940305,43372.93059384823,0.0037958811657296566,0.646070031663252
1390000,5,47952,400000,0.17844835223880595,48008.88055944443,0.003810283631766274,0.6395770770770771
1395000,5,52952,400000,0.17549312835820896,52650.20305907726,0.0037979609784771834,0.6344802840308204
1400000,5,57952,400000,0.17253790447761197,57470.552617549896,0.003831255158994783,0.6318677526228603
1405000,5,62952,400000,0.16958268059701498,62011.37636220455,0.0038179675257025017,0.6272715719913585
1410000,5,67952,400000,0.16662745671641788,66657.95038998127,0.003806169528959935,0.6244849305392042
1415000,5,72952,400000,0.16367223283582089,71344.20572555065,0.0037796351301524994,0.6227245311985964
1420000,5,77952,400000,0.1607170089552239,76190.3774203062,0.003768766861098221,0.6222803776683087
1425000,5,82952,400000,0.1577617850746269,80770.4031149149,0.0037559580005776224,0.6198042241296171
1430000,5,87952,400000,0.1548065611940298,85419.74867153168,0.0037276209792418335,0.6180985082772421
1435000,5,92952,400000,0.15185133731343292,90174.83420228958,0.00370610663816272,0.6173831655047767
1440000,5,97952,400000,0.14889611343283582,96292.80984020233,0.0036862933885066416,0.6256125449199608
1445000,5,102952,400000,0.14594088955223883,102652.10436797142,0.003670953349116671,0.6341207553034424
1450000,5,107952,400000,0.14298566567164173,107753.50410747528,0.003659296007361897,0.6342448495627686
1455000,5,112952,400000,0.14003044179104485,113162.41625452042,0.003654913990927656,0.6362879807351796
1460000,5,117952,400000,0.13707521791044774,118651.22324824333,0.003657591337851706,0.6384970157352143
1465000,5,122952,400000,0.13411999402985075,123933.73834729195,0.0036483689813645004,0.6392738629709155
1470000,5,127952,400000,0.13116477014925376,129291.41317152977,0.0036488153439707856,0.6403182443416281
1475000,5,132952,400000,0.12820954626865677,134644.5420242548,0.003640956711326572,0.6411637282628317
1480000,5,137952,400000,0.12525432238805967,140309.7381209135,0.0036364792386894625,0.6436441660867548
1485000,5,142952,400000,0.12229909850746268,147048.9391272068,0.0036347105594984547,0.6505470367675863
1490000,5,147952,400000,0.11934387462686569,153644.57426953316,0.0036361229797197397,0.6555842435384449
1495000,5,152952,400000,0.1163886507462687,158694.3972762823,0.0036321491425567215,0.6536298969611382
