reward,loss,eps
205979.31679534912,2.1729300174001365,0.801697976119403
227113.24173676968,0.003927525390753905,0.6033953611940299
265044.97417140007,0.003583377210533595,0.40509274626865666
321646.72358095646,0.0023289776420203612,0.2067901313432836
357441.0832054615,0.0024202072607166915,0.010000000000000009
371337.0750246048,0.0026842782929306654,0.010000000000000009
