reward,loss,eps
184768.59964716434,0.7516127193506325,0.801697976119403
212088.52434551716,0.0028356232232093987,0.6033953611940299
238153.38997507095,0.002296463254206355,0.40509274626865666
263910.1862882376,0.0023038151088954663,0.2067901313432836
289625.3074438572,0.0022193369951755615,0.010000000000000009
297201.36726236343,0.0024654181723821876,0.010000000000000009
